route_id,stop_id,stop_sequence
1112,3439,14
1112,3441,15
1112,676,16
1112,677,17
1112,678,18
1112,679,19
1112,680,20
1112,681,21
1112,682,22
1112,683,23
1112,3737,24
1112,2836,25
1112,3110,26
1112,3111,27
1112,3112,28
1112,3113,29
1112,2522,30
1112,1531,31
1112,1532,32
1112,1533,33
1112,1534,34
1112,1535,35
1112,1536,36
1112,1537,37
1112,1539,38
1112,1540,39
1112,1541,40
1112,1542,41
1112,904,42
1112,629,43
1112,630,44
1112,631,45
1112,632,46
1112,633,47
1112,634,48
1113,1350,0
1113,1423,1
1113,1424,2
1113,1373,3
1113,1374,4
1113,1375,5
1113,1376,6
1113,1377,7
1113,1378,8
1113,1425,9
1113,1426,10
1113,1427,11
1113,1428,12
1113,1429,13
1113,1430,14
1113,1431,15
1113,1432,16
1113,1433,17
1113,1434,18
1113,2277,19
1113,2278,20
1113,2279,21
1113,2280,22
1113,2281,23
1113,2282,24
1113,2283,25
1113,2429,26
1113,2284,27
1113,2285,28
1113,2286,29
1113,2287,30
1113,2288,31
1113,2289,32
1113,2290,33
1113,2291,34
1113,936,35
1113,46,36
1113,47,37
1113,48,38
1114,706,0
1114,170,1
1114,171,2
1114,172,3
1114,173,4
1114,174,5
1114,175,6
1114,176,7
1114,4318,8
1114,3114,9
1114,3115,10
1114,3116,11
1114,3117,12
1114,3118,13
1114,637,14
1114,638,15
1114,2641,16
1114,2642,17
1114,2643,18
1114,2656,19
1114,2657,20
1114,3119,21
1114,3120,22
1114,3121,23
1114,3122,24
1114,3123,25
1114,3124,26
1114,599,27
1114,600,28
1114,601,29
1114,4319,30
1114,4320,31
1114,4321,32
1114,4322,33
1114,2622,34
1114,2623,35
1114,4342,36
1114,1260,37
1114,1261,38
1114,2768,39
1114,2769,40
1114,2770,41
1114,2771,42
1114,2772,43
1115,3133,0
1115,371,1
1115,372,2
1115,373,3
1115,375,4
1115,376,5
1115,377,6
1115,378,7
1115,234,8
1115,148,9
1115,149,10
1115,488,11
1115,489,12
1115,490,13
1115,491,14
1115,492,15
1115,493,16
1115,1166,17
1115,1167,18
1115,1168,19
1115,1246,20
1115,1247,21
1115,1248,22
1115,1249,23
1115,1250,24
1115,1251,25
1115,1252,26
1115,1253,27
1115,1255,28
1115,1257,29
1115,1258,30
1115,589,31
1115,590,32
1115,1259,33
1115,1260,34
1115,1261,35
1115,1262,36
1115,2101,37
1115,1263,38
1115,1264,39
1115,1265,40
1115,1266,41
1115,1267,42
1115,1268,43
1115,191,44
1115,1549,45
1115,1550,46
1115,1551,47
1115,1552,48
1115,2317,49
1115,2318,50
1115,2319,51
1115,2320,52
1115,2321,53
1115,2322,54
1115,2323,55
1115,2324,56
1115,1673,57
1116,2661,0
1116,2621,1
1116,2622,2
1116,2623,3
1116,1696,4
1116,1697,5
1116,2257,6
1116,2258,7
1116,2259,8
1116,2260,9
1116,2022,10
1116,2023,11
1116,2024,12
1116,2025,13
1116,2026,14
1116,2027,15
1116,2028,16
1116,2029,17
1116,2030,18
1116,1967,19
1116,228,20
1116,229,21
1116,230,22
1116,231,23
1116,232,24
1116,233,25
1116,2031,26
1116,379,27
1116,380,28
1117,3896,0
1117,3897,1
1117,3898,2
1117,3566,3
1117,930,4
1117,931,5
1117,932,6
1117,933,7
1117,579,8
1117,580,9
1117,934,10
1117,583,11
1117,584,12
1117,585,13
1117,586,14
1117,23,15
1117,24,16
1117,25,17
1117,27,18
1117,28,19
1117,29,20
1117,30,21
1117,31,22
1117,32,23
1117,33,24
1117,34,25
1117,35,26
1117,36,27
1117,37,28
1117,38,29
1117,39,30
1117,40,31
1117,41,32
1117,42,33
1117,43,34
1117,44,35
1117,107,36
1117,46,37
1117,47,38
1117,48,39
1117,108,40
1117,109,41
1117,110,42
1117,111,43
1118,1680,0
1118,440,1
1118,1854,2
1118,2447,3
1118,2448,4
1118,2449,5
1118,135,6
1118,136,7
1118,137,8
1118,138,9
1118,139,10
1118,140,11
1118,141,12
1118,142,13
1118,143,14
1118,144,15
1118,874,16
1118,875,17
1118,876,18
1118,877,19
1118,878,20
1118,879,21
1118,880,22
1118,881,23
1118,882,24
1118,883,25
1118,884,26
1118,885,27
1118,886,28
1118,2055,29
1118,2056,30
1118,2057,31
1118,2058,32
1118,2059,33
1118,2060,34
1118,2061,35
1118,2062,36
1118,2063,37
1118,2064,38
1118,3582,39
1118,3583,40
1118,3584,41
1118,3585,42
1118,637,43
1118,638,44
1118,639,45
1118,640,46
1118,641,47
1119,1112,0
1119,1113,1
1119,1852,2
1119,1853,3
1119,1854,4
1119,960,5
1119,961,6
1119,962,7
1119,963,8
1119,1035,9
1119,1243,10
1120,751,0
1120,48,1
1120,49,2
1120,50,3
1120,51,4
1120,52,5
1120,53,6
1120,2662,7
1120,2663,8
1120,2664,9
1120,2665,10
1120,2666,11
1120,2667,12
1120,2668,13
1120,2669,14
1120,2670,15
1120,2671,16
1120,1883,17
1120,1885,18
1120,1886,19
1120,1887,20
1121,3223,0
1121,3313,1
1121,3314,2
1121,3315,3
1121,3316,4
1121,3317,5
1121,3318,6
1121,3319,7
1121,3320,8
1121,3321,9
1121,1655,10
1121,1656,11
1121,1657,12
1121,612,13
1121,511,14
1121,1208,15
1121,1658,16
1121,1659,17
1121,1210,18
1121,1211,19
1121,1212,20
1121,1213,21
1121,1214,22
1121,1215,23
1121,1216,24
1121,1217,25
1121,1218,26
1121,1219,27
1121,3040,28
1121,2625,29
1121,2374,30
1121,1057,31
1121,1058,32
1121,1059,33
1121,3603,34
1121,2379,35
1121,2627,36
1121,2628,37
1121,2107,38
1121,2108,39
1121,1405,40
1121,1406,41
1121,1407,42
1121,456,43
1121,340,44
1121,341,45
1121,342,46
1121,343,47
1121,3326,48
1121,328,49
1121,1571,50
1122,706,0
1122,170,1
1122,171,2
1122,172,3
1122,173,4
1122,707,5
1122,708,6
1122,2314,7
1122,710,8
1122,711,9
1122,712,10
1122,713,11
1122,714,12
1122,180,13
1122,181,14
1122,182,15
1122,183,16
1122,184,17
1122,185,18
1122,186,19
1122,187,20
1122,188,21
1122,189,22
1122,190,23
1122,191,24
1122,1549,25
1122,1550,26
1122,1551,27
1122,1552,28
1122,1553,29
1122,1554,30
1122,1555,31
1122,1670,32
1122,1284,33
1122,1285,34
1122,1286,35
1122,1287,36
1122,1556,37
1122,1557,38
1122,1558,39
1122,830,40
1122,1290,41
1122,1291,42
1122,1292,43
1122,1293,44
1122,1294,45
1122,1295,46
1122,1114,47
1122,1115,48
1122,1296,49
1122,1297,50
1122,1298,51
1122,4199,52
1122,4200,53
1122,4201,54
1122,4202,55
1122,4203,56
1122,4204,57
1122,4205,58
1122,4166,59
1122,4167,60
1123,2079,0
1123,3447,1
1123,3448,2
1123,633,3
1123,170,4
1123,171,5
1123,172,6
1123,173,7
1123,174,8
1123,175,9
1123,176,10
1123,2634,11
1123,3114,12
1123,3115,13
1123,3116,14
1123,3117,15
1123,3118,16
1123,637,17
1123,638,18
1123,2641,19
1123,2642,20
1123,2643,21
1123,2656,22
1123,2657,23
1123,2658,24
1123,2659,25
1123,2660,26
1123,2661,27
1124,635,0
1124,1658,1
1124,1209,2
1124,1210,3
1124,1211,4
1124,1212,5
1124,1660,6
1124,1661,7
1124,1662,8
1124,1663,9
1124,1664,10
1124,1665,11
1124,1666,12
1124,1667,13
1124,1668,14
1124,1669,15
1124,189,16
1124,190,17
1124,191,18
1124,1549,19
1124,1550,20
1124,1551,21
1124,1552,22
1124,1553,23
1124,1554,24
1124,1555,25
1124,1670,26
1124,1283,27
1124,1284,28
1124,1285,29
1124,1286,30
1124,1287,31
1124,1556,32
1124,1672,33
1124,833,34
1124,1673,35
1124,1674,36
1124,1675,37
1124,1676,38
1124,1293,39
1124,1294,40
1124,1295,41
1124,1114,42
1124,1115,43
1124,1296,44
1124,1297,45
1124,1298,46
1124,1299,47
1124,1300,48
1124,1301,49
1124,1302,50
1124,1303,51
1124,1304,52
1124,1305,53
1124,1306,54
1124,68,55
1125,3144,0
1125,3145,1
1125,3146,2
1125,3147,3
1125,3148,4
1125,3149,5
1125,586,6
1125,23,7
1125,24,8
1125,25,9
1125,2143,10
1125,2144,11
1125,2145,12
1125,2146,13
1125,2147,14
1125,2148,15
1125,2149,16
1125,2150,17
1125,392,18
1125,393,19
1125,394,20
1125,395,21
1125,396,22
1125,397,23
1125,398,24
1125,689,25
1125,400,26
1125,401,27
1125,402,28
1125,403,29
1125,404,30
1125,405,31
1125,406,32
1125,692,33
1125,407,34
1125,408,35
1125,2439,36
1125,410,37
1125,411,38
1125,412,39
1125,413,40
1125,414,41
1125,3633,42
1125,1235,43
1125,1236,44
1125,1237,45
1125,1238,46
1125,1239,47
1125,1240,48
1125,1241,49
1125,1242,50
1127,904,0
1127,628,1
1127,629,2
1127,630,3
1127,631,4
1127,632,5
1127,633,6
1127,634,7
1127,905,8
1127,906,9
1127,907,10
1127,2462,11
1127,909,12
1127,910,13
1127,911,14
1127,651,15
1127,652,16
1127,653,17
1127,654,18
1127,655,19
1127,656,20
1127,4343,21
1127,658,22
1127,659,23
1127,660,24
1127,488,25
1127,233,26
1127,915,27
1127,916,28
1127,2161,29
1127,2162,30
1127,3569,31
1127,2163,32
1127,2164,33
1127,2165,34
1127,2166,35
1127,2167,36
1127,2168,37
1127,2169,38
1127,2170,39
1127,2171,40
1127,2415,41
1127,1734,42
1127,365,43
1127,368,44
1127,1735,45
1127,370,46
1127,371,47
1127,372,48
1127,1736,49
1127,1738,50
1127,3109,51
1128,951,0
1128,952,1
1128,953,2
1128,954,3
1128,955,4
1128,293,5
1128,195,6
1128,196,7
1128,197,8
1128,294,9
1128,295,10
1128,296,11
1128,3003,12
1128,3385,13
1128,3005,14
1128,3008,15
1128,4142,16
1128,2471,17
1128,2472,18
1128,441,19
1128,1678,20
1128,443,21
1128,444,22
1128,445,23
1128,446,24
1128,447,25
1128,2191,26
1128,2192,27
1128,2193,28
1128,2195,29
1128,336,30
1128,664,31
1128,337,32
1130,146,0
1130,148,1
1130,149,2
1130,488,3
1130,489,4
1130,490,5
1130,491,6
1130,492,7
1130,493,8
1130,1166,9
1130,1167,10
1130,1168,11
1130,1246,12
1130,1247,13
1130,1248,14
1130,1249,15
1130,1250,16
1130,1251,17
1130,1252,18
1130,1253,19
1130,1255,20
1130,1256,21
1130,1257,22
1130,589,23
1130,590,24
1130,1259,25
1130,1260,26
1130,1261,27
1130,1262,28
1130,1263,29
1130,1264,30
1130,1217,31
1130,1218,32
1130,1219,33
1130,1220,34
1130,1221,35
1130,1222,36
1130,1223,37
1130,1224,38
1130,2973,39
1130,2974,40
1130,1060,41
1130,3603,42
1130,2379,43
1130,2627,44
1130,2628,45
1130,2107,46
1130,2108,47
1130,1022,48
1130,1403,49
1131,1832,0
1131,1833,1
1131,1834,2
1131,1835,3
1131,1836,4
1131,3634,5
1131,3635,6
1131,3636,7
1131,1419,8
1131,1420,9
1131,1606,10
1131,1607,11
1131,1608,12
1131,1609,13
1131,1610,14
1131,1611,15
1131,1612,16
1131,1613,17
1131,1614,18
1131,1615,19
1131,1616,20
1131,3613,21
1131,779,22
1131,3594,23
1131,3595,24
1131,3596,25
1131,3597,26
1131,3768,27
1131,3598,28
1131,1763,29
1131,1764,30
1131,1765,31
1131,1766,32
1131,805,33
1131,806,34
1131,807,35
1131,808,36
1132,904,0
1132,629,1
1132,630,2
1132,631,3
1132,632,4
1132,633,5
1132,634,6
1132,905,7
1132,906,8
1132,907,9
1132,909,10
1132,910,11
1132,2441,12
1132,651,13
1132,652,14
1132,653,15
1132,655,16
1132,656,17
1132,4343,18
1132,658,19
1132,659,20
1132,488,21
1132,914,22
1132,915,23
1132,916,24
1132,2161,25
1132,2162,26
1132,3569,27
1132,2163,28
1132,2164,29
1132,2165,30
1132,2166,31
1132,2167,32
1132,2168,33
1132,2169,34
1132,2170,35
1132,2171,36
1132,2415,37
1132,3951,38
1132,2174,39
1132,3913,40
1132,4206,41
1133,3506,0
1133,3507,1
1133,3508,2
1133,3509,3
1133,3510,4
1133,286,5
1133,287,6
1133,288,7
1133,289,8
1133,290,9
1133,4207,10
1133,4208,11
1133,293,12
1133,195,13
1133,196,14
1133,197,15
1133,294,16
1133,295,17
1133,296,18
1133,297,19
1133,956,20
1133,299,21
1133,108,22
1133,109,23
1133,110,24
1133,957,25
1133,958,26
1133,959,27
1133,2447,28
1133,2448,29
1133,2449,30
1133,135,31
1133,136,32
1133,137,33
1133,138,34
1133,1447,35
1133,1448,36
1133,513,37
1134,1184,0
1134,2799,1
1134,2800,2
1134,2801,3
1134,2802,4
1134,2803,5
1134,2804,6
1134,2805,7
1134,2806,8
1134,2807,9
1134,2808,10
1134,2809,11
1134,2810,12
1134,2811,13
1134,2812,14
1134,122,15
1134,123,16
1134,124,17
1134,125,18
1134,126,19
1134,127,20
1134,128,21
1134,129,22
1134,130,23
1134,131,24
1134,132,25
1134,133,26
1134,134,27
1134,135,28
1134,136,29
1134,2340,30
1134,2341,31
1134,2342,32
1134,831,33
1134,832,34
1134,2254,35
1134,2255,36
1134,2256,37
1134,873,38
1134,145,39
1135,1403,0
1135,2957,1
1135,4209,2
1135,4210,3
1135,2958,4
1135,4211,5
1135,4212,6
1135,2383,7
1135,2108,8
1135,844,9
1135,845,10
1135,846,11
1135,847,12
1135,848,13
1135,849,14
1135,850,15
1135,1225,16
1135,1226,17
1135,1227,18
1135,1228,19
1135,1229,20
1135,1230,21
1135,1231,22
1135,1232,23
1135,1517,24
1135,1081,25
1135,3244,26
1135,2676,27
1135,2677,28
1135,2678,29
1135,2679,30
1135,2680,31
1135,3511,32
1135,3512,33
1135,3513,34
1135,3514,35
1135,3515,36
1135,3516,37
1135,3517,38
1137,1185,0
1137,669,1
1137,670,2
1137,45,3
1137,672,4
1137,673,5
1137,674,6
1137,675,7
1137,1186,8
1137,1187,9
1137,1188,10
1137,1189,11
1137,1190,12
1137,1191,13
1137,1192,14
1137,1193,15
1137,239,16
1137,240,17
1137,241,18
1137,242,19
1137,243,20
1137,244,21
1137,245,22
1137,246,23
1137,247,24
1137,248,25
1137,249,26
1137,250,27
1137,251,28
1137,252,29
1137,253,30
1137,254,31
1137,255,32
1137,256,33
1137,257,34
1138,1138,0
1138,1825,1
1138,2178,2
1138,1826,3
1138,1827,4
1138,1828,5
1138,1829,6
1138,1830,7
1138,1832,8
1138,1833,9
1138,1834,10
1138,1835,11
1138,1836,12
1138,3634,13
1138,3635,14
1138,3636,15
1138,1419,16
1138,1420,17
1138,1606,18
1138,1607,19
1138,1608,20
1138,1609,21
1138,1610,22
1138,1611,23
1138,1612,24
1138,1613,25
1138,1614,26
1138,1615,27
1138,1616,28
1138,3613,29
1138,779,30
1138,3594,31
1138,3595,32
1138,3596,33
1138,3597,34
1138,3768,35
1138,3598,36
1138,1763,37
1138,1764,38
1138,1765,39
1138,1766,40
1138,805,41
1138,806,42
1138,807,43
1138,808,44
1139,3527,0
1139,3528,1
1139,3529,2
1139,3973,3
1139,149,4
1139,488,5
1139,489,6
1139,490,7
1139,491,8
1139,492,9
1139,493,10
1139,1166,11
1139,1167,12
1139,1168,13
1139,1246,14
1139,1247,15
1139,1248,16
1139,1249,17
1139,1250,18
1139,1251,19
1139,1252,20
1139,1253,21
1139,1255,22
1139,1257,23
1139,1258,24
1139,589,25
1139,590,26
1139,1259,27
1139,1260,28
1139,1261,29
1139,1262,30
1139,1263,31
1139,1264,32
1139,1265,33
1139,1266,34
1139,1267,35
1139,1268,36
1139,191,37
1139,1549,38
1139,1550,39
1139,1551,40
1139,1552,41
1139,1553,42
1139,1554,43
1139,1555,44
1139,1670,45
1139,1284,46
1139,1285,47
1139,1286,48
1141,4213,0
1141,4214,1
1141,1069,2
1141,3387,3
1141,3493,4
1141,1229,5
1141,4043,6
1141,4215,7
1141,4216,8
1141,4217,9
1141,4218,10
1141,4012,11
1141,4013,12
1141,4014,13
1141,4219,14
1141,1702,15
1141,1703,16
1141,1704,17
1141,1705,18
1141,1706,19
1141,3494,20
1141,340,21
1141,341,22
1141,342,23
1141,343,24
1141,344,25
1141,345,26
1141,3495,27
1141,347,28
1141,348,29
1141,349,30
1141,350,31
1141,351,32
1141,352,33
1141,353,34
1141,354,35
1141,355,36
1141,356,37
1141,357,38
1141,358,39
1141,359,40
1141,111,41
1142,449,0
1142,1502,1
1142,1503,2
1142,1505,3
1142,1506,4
1142,1507,5
1142,3888,6
1142,1509,7
1142,1510,8
1142,457,9
1142,458,10
1142,459,11
1142,460,12
1142,461,13
1142,462,14
1142,463,15
1142,464,16
1142,465,17
1142,3244,18
1142,2676,19
1142,2677,20
1142,2678,21
1142,2679,22
1142,2680,23
1142,2681,24
1142,2682,25
1142,4220,26
1143,1684,0
1143,874,1
1143,875,2
1143,1671,3
1143,3481,4
1143,3553,5
1143,3218,6
1143,3219,7
1143,3220,8
1143,1451,9
1143,1452,10
1143,1453,11
1143,1454,12
1143,1455,13
1143,1456,14
1143,1457,15
1143,1458,16
1143,1459,17
1143,1460,18
1143,1461,19
1143,1462,20
1143,1463,21
1143,1464,22
1143,1465,23
1143,1466,24
1143,1467,25
1143,1468,26
1143,1469,27
1143,1471,28
1143,1472,29
1143,1473,30
1143,892,31
1143,893,32
1143,894,33
1143,1474,34
1143,1475,35
1143,1476,36
1143,2634,37
1143,2635,38
1143,2636,39
1143,2637,40
1143,2638,41
1143,2639,42
1143,2640,43
1143,639,44
1143,640,45
1143,641,46
1143,3671,47
1143,643,48
1143,644,49
1143,645,50
1143,646,51
1143,647,52
1143,648,53
1143,649,54
1143,650,55
1143,651,56
1143,652,57
1143,653,58
1143,654,59
1143,655,60
1143,656,61
1143,657,62
1143,658,63
1143,659,64
1143,660,65
1143,1165,66
1143,233,67
1143,2031,68
1143,379,69
1143,380,70
1144,3560,0
1144,69,1
1144,70,2
1144,71,3
1144,72,4
1144,2996,5
1144,74,6
1144,75,7
1144,1389,8
1144,1390,9
1144,1391,10
1144,1392,11
1144,1393,12
1144,560,13
1144,561,14
1144,562,15
1144,563,16
1144,564,17
1144,565,18
1144,566,19
1144,567,20
1144,1394,21
1144,568,22
1144,378,23
1144,234,24
1144,148,25
1144,149,26
1144,150,27
1144,151,28
1144,152,29
1144,153,30
1144,154,31
1144,155,32
1144,156,33
1144,157,34
1144,158,35
1144,159,36
1144,160,37
1144,161,38
1144,162,39
1144,163,40
1144,164,41
1144,165,42
1144,166,43
1144,167,44
1144,168,45
1144,169,46
1144,2266,47
1144,1818,48
1144,1819,49
1144,1820,50
1144,1821,51
1144,2071,52
1144,1823,53
1144,1824,54
1145,3101,0
1145,4221,1
1145,4222,2
1146,3020,0
1146,48,1
1146,2795,2
1146,3005,3
1146,3006,4
1146,3007,5
1146,4142,6
1146,2471,7
1146,3009,8
1146,2472,9
1146,1854,10
1146,2447,11
1146,2448,12
1146,2449,13
1146,135,14
1146,136,15
1146,137,16
1146,138,17
1146,139,18
1146,2254,19
1146,2255,20
1146,2256,21
1146,873,22
1146,874,23
1146,875,24
1146,876,25
1146,877,26
1146,878,27
1146,879,28
1146,880,29
1146,881,30
1146,882,31
1146,883,32
1146,884,33
1146,1687,34
1146,1688,35
1146,1689,36
1146,1690,37
1146,1691,38
1146,1692,39
1146,1693,40
1146,1694,41
1146,1695,42
1146,1696,43
1146,1697,44
1146,1698,45
1146,1699,46
1146,1700,47
1147,2111,0
1147,1506,1
1147,1787,2
1147,1788,3
1147,1789,4
1147,1790,5
1147,663,6
1147,1791,7
1147,1792,8
1147,1793,9
1147,1794,10
1147,1795,11
1147,1796,12
1147,1797,13
1147,1798,14
1147,1799,15
1147,1800,16
1147,1801,17
1148,1449,0
1148,514,1
1148,515,2
1148,2722,3
1148,2723,4
1148,3774,5
1148,519,6
1148,520,7
1148,521,8
1148,522,9
1148,523,10
1148,524,11
1148,525,12
1148,526,13
1148,527,14
1148,528,15
1148,529,16
1148,530,17
1148,531,18
1148,532,19
1148,1436,20
1148,3775,21
1148,3776,22
1148,3777,23
1148,3778,24
1148,3779,25
1148,3780,26
1148,3781,27
1148,3782,28
1148,3783,29
1148,3646,30
1149,2068,0
1149,967,1
1149,968,2
1149,969,3
1149,970,4
1149,971,5
1149,972,6
1149,415,7
1149,416,8
1149,417,9
1149,418,10
1149,419,11
1149,2069,12
1149,90,13
1149,91,14
1149,2070,15
1149,96,16
1149,97,17
1149,98,18
1149,99,19
1149,100,20
1149,101,21
1149,102,22
1149,1312,23
1149,1313,24
1149,1314,25
1149,1315,26
1149,1316,27
1149,2368,28
1149,2369,29
1149,2370,30
1150,1435,0
1150,1436,1
1150,533,2
1150,534,3
1150,535,4
1150,1437,5
1150,4059,6
1150,1438,7
1150,1439,8
1150,1440,9
1150,1441,10
1150,2610,11
1150,951,12
1150,952,13
1150,953,14
1150,954,15
1150,955,16
1150,3235,17
1150,195,18
1150,196,19
1150,197,20
1150,294,21
1150,295,22
1150,296,23
1150,820,24
1150,3003,25
1150,3385,26
1150,3005,27
1150,4142,28
1150,2471,29
1150,2472,30
1150,441,31
1150,1678,32
1150,443,33
1150,444,34
1150,445,35
1150,446,36
1150,447,37
1150,448,38
1150,2193,39
1150,2194,40
1150,2195,41
1150,336,42
1150,664,43
1150,337,44
1150,338,45
1150,339,46
1150,1708,47
1150,1709,48
1150,1710,49
1150,1711,50
1150,1712,51
1150,1713,52
1150,1714,53
1150,1715,54
1150,1716,55
1150,1717,56
1150,1718,57
1150,3384,58
1150,1720,59
1150,1721,60
1150,3306,61
1150,1723,62
1150,1724,63
1150,3268,64
1150,3269,65
1150,3270,66
1150,4052,67
1150,3280,68
1150,3281,69
1150,3282,70
1150,3283,71
1150,3284,72
1150,532,73
1151,635,0
1151,636,1
1151,637,2
1151,638,3
1151,2246,4
1151,2247,5
1151,2248,6
1151,2249,7
1151,2250,8
1151,2251,9
1151,2252,10
1151,177,11
1151,178,12
1151,179,13
1151,180,14
1151,181,15
1151,182,16
1151,184,17
1151,185,18
1151,4224,19
1151,187,20
1151,2104,21
1151,189,22
1151,190,23
1151,191,24
1151,2372,25
1151,1051,26
1151,1052,27
1151,1053,28
1151,2105,29
1151,2106,30
1151,2466,31
1151,2107,32
1151,2108,33
1151,1022,34
1151,1023,35
1151,1024,36
1151,2823,37
1151,330,38
1151,450,39
1151,451,40
1151,2110,41
1151,2111,42
1151,1506,43
1151,1787,44
1151,1788,45
1151,1789,46
1151,1790,47
1151,2468,48
1151,2469,49
1152,1403,0
1152,1404,1
1152,842,2
1152,843,3
1152,1405,4
1152,1406,5
1152,1407,6
1152,456,7
1152,457,8
1152,458,9
1152,459,10
1152,1089,11
1152,1090,12
1152,1408,13
1152,1409,14
1152,1410,15
1152,1412,16
1152,4225,17
1152,1414,18
1152,1415,19
1152,1416,20
1152,1417,21
1152,1418,22
1152,3966,23
1152,1420,24
1152,1305,25
1152,1306,26
1152,3653,27
1152,771,28
1152,772,29
1152,773,30
1152,3485,31
1152,1740,32
1152,1741,33
1152,1743,34
1153,513,0
1153,514,1
1153,515,2
1153,516,3
1153,517,4
1153,518,5
1153,519,6
1153,520,7
1153,521,8
1153,522,9
1153,523,10
1153,524,11
1153,525,12
1153,526,13
1153,527,14
1153,528,15
1153,529,16
1153,1531,17
1153,1532,18
1153,1533,19
1153,1534,20
1153,1535,21
1153,1536,22
1153,1537,23
1153,1538,24
1153,1539,25
1153,1540,26
1153,1541,27
1153,1542,28
1153,628,29
1153,629,30
1153,630,31
1153,631,32
1153,632,33
1153,633,34
1153,634,35
1154,3903,0
1154,2268,1
1154,2269,2
1154,2270,3
1154,2271,4
1154,2272,5
1154,2236,6
1154,2273,7
1154,2274,8
1154,484,9
1154,485,10
1154,486,11
1154,487,12
1154,149,13
1154,150,14
1154,151,15
1154,152,16
1154,153,17
1154,154,18
1154,155,19
1154,156,20
1154,157,21
1154,158,22
1154,159,23
1154,160,24
1154,162,25
1154,163,26
1154,164,27
1154,165,28
1154,166,29
1154,167,30
1154,168,31
1154,169,32
1154,2266,33
1154,1818,34
1154,1819,35
1154,1820,36
1154,1821,37
1154,2071,38
1154,1823,39
1154,1543,40
1154,1544,41
1154,1545,42
1154,1546,43
1155,751,0
1155,48,1
1155,818,2
1155,819,3
1155,821,4
1155,822,5
1155,823,6
1155,3451,7
1155,198,8
1155,199,9
1155,200,10
1155,201,11
1155,202,12
1155,203,13
1155,204,14
1155,205,15
1155,206,16
1155,207,17
1155,208,18
1155,209,19
1155,210,20
1155,211,21
1155,212,22
1155,213,23
1155,214,24
1156,904,0
1156,628,1
1156,629,2
1156,630,3
1156,631,4
1156,632,5
1156,633,6
1156,634,7
1156,905,8
1156,906,9
1156,907,10
1156,2462,11
1156,909,12
1156,910,13
1156,911,14
1156,651,15
1156,652,16
1156,653,17
1156,654,18
1156,655,19
1156,656,20
1156,657,21
1156,658,22
1156,659,23
1156,660,24
1156,1165,25
1156,489,26
1156,490,27
1156,491,28
1156,492,29
1156,493,30
1156,569,31
1156,570,32
1156,2213,33
1157,192,0
1157,193,1
1157,194,2
1157,195,3
1157,196,4
1157,1876,5
1157,3018,6
1157,1877,7
1157,1878,8
1157,1879,9
1157,201,10
1157,202,11
1157,3019,12
1158,770,0
1158,67,1
1158,1604,2
1158,1605,3
1158,1606,4
1158,1607,5
1158,3376,6
1158,3377,7
1158,3378,8
1158,3379,9
1158,3380,10
1158,2960,11
1158,2961,12
1158,2962,13
1158,2963,14
1158,2964,15
1158,2965,16
1158,1845,17
1158,1846,18
1158,1847,19
1158,1848,20
1158,1849,21
1158,1850,22
1158,132,23
1158,133,24
1158,134,25
1158,4226,26
1158,2587,27
1158,2588,28
1158,3330,29
1158,1784,30
1158,1785,31
1158,1786,32
1158,2209,33
1158,328,34
1158,1571,35
1159,1813,0
1159,1816,1
1159,1023,2
1159,1504,3
1159,3586,4
1159,3587,5
1159,3552,6
1159,2978,7
1159,1445,8
1159,141,9
1159,2255,10
1159,145,11
1160,706,0
1160,170,1
1160,171,2
1160,172,3
1160,173,4
1160,707,5
1160,708,6
1160,709,7
1160,710,8
1160,711,9
1160,712,10
1160,713,11
1160,714,12
1160,180,13
1160,181,14
1160,182,15
1160,183,16
1160,184,17
1160,185,18
1160,2316,19
1160,1665,20
1160,1666,21
1160,1667,22
1160,1668,23
1160,1669,24
1160,189,25
1160,190,26
1160,191,27
1160,1051,28
1160,1052,29
1160,1053,30
1160,2105,31
1160,2106,32
1160,2466,33
1160,2107,34
1160,2108,35
1160,1405,36
1160,1407,37
1160,456,38
1160,457,39
1160,458,40
1160,1090,41
1160,1408,42
1160,1409,43
1160,1410,44
1161,1742,0
1161,1744,1
1161,1745,2
1161,1746,3
1161,1747,4
1161,1748,5
1161,1749,6
1161,1750,7
1161,1893,8
1161,1894,9
1162,2111,0
1162,3586,1
1162,3587,2
1162,3588,3
1162,3552,4
1162,2978,5
1162,2718,6
1162,3499,7
1162,2720,8
1162,2721,9
1162,2323,10
1162,2324,11
1162,143,12
1162,2790,13
1162,1684,14
1164,69,0
1164,70,1
1164,71,2
1164,72,3
1164,2996,4
1164,74,5
1164,75,6
1164,1389,7
1164,1390,8
1164,1391,9
1164,1392,10
1164,1393,11
1164,560,12
1164,561,13
1164,562,14
1164,563,15
1164,564,16
1164,565,17
1164,566,18
1164,567,19
1164,1394,20
1164,568,21
1164,378,22
1164,234,23
1164,148,24
1164,149,25
1164,150,26
1164,151,27
1164,152,28
1164,153,29
1164,154,30
1164,155,31
1164,156,32
1164,157,33
1164,158,34
1164,159,35
1164,160,36
1164,162,37
1164,163,38
1164,164,39
1164,165,40
1164,166,41
1164,167,42
1164,168,43
1164,169,44
1164,2266,45
1164,1818,46
1164,1819,47
1164,1820,48
1164,1821,49
1164,2071,50
1164,1823,51
1164,2511,52
1164,2512,53
1164,2513,54
